County,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths
"Yavapai County, AZ",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Yuma County, AZ",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Benton County, AR",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Craighead County, AR",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Pulaski County, AR",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Pulaski County, AR",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,18.0
"Saline County, AR",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Washington County, AR",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Alameda County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,141.0
"Alameda County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Butte County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"Butte County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Contra Costa County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Contra Costa County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"El Dorado County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Fresno County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,87.0
"Humboldt County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0
"Imperial County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Kern County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,108.0
"Lake County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Los Angeles County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,563.0
"Los Angeles County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,98.0
"Los Angeles County, CA",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,26.0
"Madera County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Marin County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Marin County, CA",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Mendocino County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Monterey County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0
"Nevada County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Orange County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,180.0
"Orange County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,59.0
"Placer County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0
"Riverside County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,147.0
"Riverside County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0
"Sacramento County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,163.0
"Sacramento County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,40.0
"Sacramento County, CA",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,23.0
"San Bernardino County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0
"San Bernardino County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,43.0
"San Bernardino County, CA",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"San Diego County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,245.0
"San Diego County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,58.0
"San Francisco County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,127.0
"San Francisco County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"San Joaquin County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0
"San Luis Obispo County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"San Mateo County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Santa Barbara County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Santa Clara County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,73.0
"Santa Clara County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Santa Cruz County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0
"Shasta County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Solano County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Sonoma County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0
"Stanislaus County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,77.0
"Tulare County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0
"Tuolumne County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Ventura County, CA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,70.0
"Ventura County, CA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Adams County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,52.0
"Adams County, CO",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Arapahoe County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0
"Arapahoe County, CO",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Boulder County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Boulder County, CO",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Denver County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,107.0
"Denver County, CO",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Denver County, CO",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,24.0
"Douglas County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"El Paso County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"El Paso County, CO",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"El Paso County, CO",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Jefferson County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Larimer County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Larimer County, CO",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Pueblo County, CO",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Pueblo County, CO",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"Fairfield County, CT",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,85.0
"Fairfield County, CT",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Hartford County, CT",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,89.0
"Hartford County, CT",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Litchfield County, CT",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"New Haven County, CT",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,103.0
"New London County, CT",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Windham County, CT",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Kent County, DE",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"New Castle County, DE",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0
"District of Columbia, DC",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,85.0
"Bay County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Brevard County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,81.0
"Brevard County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Brevard County, FL",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Broward County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,215.0
"Broward County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,33.0
"Broward County, FL",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Citrus County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Clay County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Collier County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
"Duval County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,124.0
"Duval County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Escambia County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"Hernando County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Hillsborough County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,158.0
"Hillsborough County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0
"Indian River County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Lake County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Lee County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0
"Lee County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Manatee County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
"Manatee County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Marion County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0
"Martin County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Miami-Dade County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,125.0
"Miami-Dade County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Monroe County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Okaloosa County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Orange County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,88.0
"Orange County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"Osceola County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Palm Beach County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,162.0
"Palm Beach County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,28.0
"Palm Beach County, FL",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0
"Pasco County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,81.0
"Pasco County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"Pinellas County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,179.0
"Pinellas County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,34.0
"Polk County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0
"Polk County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"St. Lucie County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Santa Rosa County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Sarasota County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,76.0
"Seminole County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0
"Seminole County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Volusia County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0
"Volusia County, FL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0
"Walton County, FL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Barrow County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Carroll County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Catoosa County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Chatham County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Cherokee County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Clayton County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Cobb County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0
"DeKalb County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Douglas County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Floyd County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Fulton County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,75.0
"Glynn County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Gwinnett County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Gwinnett County, GA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Hall County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Henry County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Paulding County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Richmond County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Rockdale County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Whitfield County, GA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Honolulu County, HI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48.0
"Honolulu County, HI",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Ada County, ID",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Kootenai County, ID",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Cook County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,705.0
"Cook County, IL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,43.0
"DuPage County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0
"DuPage County, IL",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Kane County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Lake County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,52.0
"LaSalle County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"McHenry County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Madison County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0
"Peoria County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"St. Clair County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Will County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"Winnebago County, IL",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0
"Allen County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Clark County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Delaware County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Floyd County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Hamilton County, IN",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Henry County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Howard County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Howard County, IN",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Johnson County, IN",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Lake County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Lake County, IN",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"La Porte County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Madison County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0
"Marion County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Marion County, IN",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Marion County, IN",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,79.0
"Porter County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"St. Joseph County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Vanderburgh County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Vigo County, IN",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Wabash County, IN",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Linn County, IA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Polk County, IA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Scott County, IA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Johnson County, KS",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Sedgwick County, KS",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,60.0
"Shawnee County, KS",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Bell County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Boone County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Campbell County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Clark County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Daviess County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Fayette County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Floyd County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Henderson County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Jefferson County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0
"Kenton County, KY",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,27.0
"Knott County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Laurel County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"McCracken County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Madison County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Perry County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Pike County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Pulaski County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Whitley County, KY",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Acadia Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Bossier Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Caddo Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Calcasieu Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Calcasieu Parish, LA",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,43.0
"East Baton Rouge Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Jefferson Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,115.0
"Lafayette Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Livingston Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Orleans Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Ouachita Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"St. Charles Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"St. Landry Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"St. Tammany Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,64.0
"Tangipahoa Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Terrebonne Parish, LA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Cumberland County, ME",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Kennebec County, ME",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Penobscot County, ME",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"York County, ME",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Allegany County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Anne Arundel County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,61.0
"Baltimore County, MD",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Baltimore County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,120.0
"Carroll County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"Cecil County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,18.0
"Frederick County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0
"Harford County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,36.0
"Howard County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Montgomery County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,38.0
"Prince George's County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,28.0
"Washington County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Wicomico County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15.0
"Worcester County, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Baltimore city, MD",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Baltimore city, MD",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,226.0
"Barnstable County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Bristol County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,98.0
"Bristol County, MA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Essex County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,109.0
"Essex County, MA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Hampden County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53.0
"Hampshire County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Middlesex County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,137.0
"Middlesex County, MA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0
"Norfolk County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,67.0
"Plymouth County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Suffolk County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,143.0
"Worcester County, MA",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,100.0
"Worcester County, MA",2006.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Bay County, MI",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"Berrien County, MI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Calhoun County, MI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Genesee County, MI",2006.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,25.0
"Ingham County, MI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Kalamazoo County, MI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Kent County, MI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"Livingston County, MI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Macomb County, MI",2006.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,112.0
