County,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths
"Chatham County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24
"Cherokee County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50
"Clarke County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Clayton County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22
"Cobb County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,100
"Columbia County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16
"Coweta County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13
"DeKalb County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,65
"Douglas County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17
"Fayette County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11
"Floyd County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Forsyth County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32
"Fulton County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,139
"Gwinnett County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,84
"Gwinnett County, GA",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18
"Hall County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19
"Henry County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25
"Jackson County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15
"Muscogee County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14
"Newton County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12
"Paulding County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24
"Richmond County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39
"Rockdale County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Spalding County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14
"Troup County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Walton County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19
"Whitfield County, GA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12
"Hawaii County, HI",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11
"Honolulu County, HI",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,106
"Honolulu County, HI",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13
"Maui County, HI",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17
"Ada County, ID",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30
"Ada County, ID",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14
"Bonneville County, ID",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27
"Kootenai County, ID",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17
"Twin Falls County, ID",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13
"Adams County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14
"Bureau County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11
"Champaign County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29
"Cook County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,624
"Cook County, IL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,55
"Cook County, IL",2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15
"DuPage County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,88
"DuPage County, IL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20
"Franklin County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Jefferson County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Kane County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30
"Kankakee County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16
"Lake County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,66
"LaSalle County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25
"McHenry County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38
"McLean County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18
"Macon County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13
"Madison County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71
"Peoria County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33
"St. Clair County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34
"Sangamon County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41
"Tazewell County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20
"Vermilion County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13
"Will County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,88
"Will County, IL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10
"Winnebago County, IL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,86
"Allen County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,57
"Boone County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11
"Clark County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24
"Dearborn County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16
"Delaware County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32
"Elkhart County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21
"Fayette County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Floyd County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14
"Grant County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29
"Hamilton County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29
"Hancock County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19
"Howard County, IN",2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,27
"Jackson County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11
"Johnson County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13
"Lake County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59
"La Porte County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14
"Madison County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30
"Marion County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,232
"Marion County, IN",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14
"Monroe County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16
"Morgan County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19
"Porter County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34
"St. Joseph County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51
"Tippecanoe County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31
"Vanderburgh County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38
"Wayne County, IN",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31
"Linn County, IA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23
"Polk County, IA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55
"Polk County, IA",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11
"Scott County, IA",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29
"Douglas County, KS",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11
"Johnson County, KS",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27
"Johnson County, KS",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12
"Reno County, KS",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Sedgwick County, KS",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,72
"Shawnee County, KS",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19
"Wyandotte County, KS",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Bell County, KY",2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17
"Boone County, KY",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47
"Boyd County, KY",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20
"Bullitt County, KY",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13
"Butler County, KY",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10
"Campbell County, KY",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46
"Clark County, KY",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13
"Daviess County, KY",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11
