County,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths
"Maricopa County, AZ",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,49.0
"Mohave County, AZ",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0
"Mohave County, AZ",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Navajo County, AZ",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Pima County, AZ",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,142.0
"Pima County, AZ",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0
"Pinal County, AZ",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Pinal County, AZ",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Yavapai County, AZ",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Yavapai County, AZ",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Yuma County, AZ",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Benton County, AR",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Craighead County, AR",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Crawford County, AR",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Garland County, AR",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Pulaski County, AR",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Sebastian County, AR",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Alameda County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,119.0
"Alameda County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0
"Amador County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Butte County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0
"Butte County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Contra Costa County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,79.0
"Contra Costa County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"El Dorado County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Fresno County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,101.0
"Humboldt County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Imperial County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Kern County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,119.0
"Kern County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Lake County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Los Angeles County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,627.0
"Los Angeles County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,110.0
"Los Angeles County, CA",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,28.0
"Marin County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Marin County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Marin County, CA",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Mendocino County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Merced County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Monterey County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Napa County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Orange County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,267.0
"Orange County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,47.0
"Orange County, CA",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,22.0
"Placer County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Riverside County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,200.0
"Riverside County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,37.0
"Sacramento County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,194.0
"Sacramento County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,40.0
"Sacramento County, CA",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"San Bernardino County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,77.0
"San Bernardino County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,47.0
"San Bernardino County, CA",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"San Diego County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,288.0
"San Diego County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,79.0
"San Francisco County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,149.0
"San Francisco County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"San Joaquin County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,107.0
"San Joaquin County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"San Luis Obispo County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"San Mateo County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0
"San Mateo County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Santa Barbara County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,52.0
"Santa Barbara County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Santa Clara County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,89.0
"Santa Clara County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0
"Santa Cruz County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Shasta County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0
"Solano County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Sonoma County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Sonoma County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Stanislaus County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,60.0
"Stanislaus County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Tulare County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Tuolumne County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Ventura County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,61.0
"Ventura County, CA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0
"Yolo County, CA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Adams County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,52.0
"Adams County, CO",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Arapahoe County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0
"Arapahoe County, CO",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0
"Boulder County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Boulder County, CO",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Denver County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,139.0
"Denver County, CO",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0
"Douglas County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"El Paso County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"El Paso County, CO",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Jefferson County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0
"Larimer County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0
"Mesa County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Pueblo County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Weld County, CO",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Fairfield County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0
"Fairfield County, CT",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Hartford County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0
"Hartford County, CT",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Litchfield County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Middlesex County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"New Haven County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,99.0
"New Haven County, CT",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"New Haven County, CT",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"New London County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0
"Tolland County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Windham County, CT",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Kent County, DE",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"New Castle County, DE",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,60.0
"New Castle County, DE",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Sussex County, DE",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"District of Columbia, DC",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"District of Columbia, DC",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Alachua County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Bay County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Brevard County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,122.0
"Brevard County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Broward County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,242.0
"Broward County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,47.0
"Broward County, FL",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0
"Citrus County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Clay County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Collier County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Collier County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Duval County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,115.0
"Duval County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Escambia County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Hernando County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
"Hillsborough County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,237.0
"Hillsborough County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,33.0
"Indian River County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Lake County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Lee County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,79.0
"Lee County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Manatee County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Manatee County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Marion County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53.0
"Martin County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Miami-Dade County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,122.0
"Miami-Dade County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,33.0
"Nassau County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Okaloosa County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Orange County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,99.0
"Orange County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0
"Osceola County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Palm Beach County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,218.0
"Palm Beach County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,44.0
"Palm Beach County, FL",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Pasco County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,146.0
"Pasco County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"Pinellas County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,223.0
"Pinellas County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0
"Pinellas County, FL",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15.0
"Polk County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,86.0
"Polk County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"St. Johns County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"St. Lucie County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"Santa Rosa County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Sarasota County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0
"Sarasota County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Seminole County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,61.0
"Seminole County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Volusia County, FL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,92.0
"Volusia County, FL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Bibb County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Carroll County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"Chatham County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Cherokee County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Clayton County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Cobb County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0
"Coweta County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"DeKalb County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Fayette County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Forsyth County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Fulton County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,68.0
"Fulton County, GA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Glynn County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Gordon County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Gwinnett County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0
"Gwinnett County, GA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Hall County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Haralson County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Henry County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Henry County, GA",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Jackson County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Muscogee County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Newton County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Paulding County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Richmond County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Walker County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Ware County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Whitfield County, GA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Hawaii County, HI",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Hawaii County, HI",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,18.0
"Honolulu County, HI",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,81.0
"Ada County, ID",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Ada County, ID",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Bannock County, ID",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Bonneville County, ID",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Kootenai County, ID",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Champaign County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Cook County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,446.0
"Cook County, IL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,75.0
"DuPage County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0
"Kane County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Kankakee County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Lake County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,70.0
"Lake County, IL",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"LaSalle County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"McHenry County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"McLean County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Madison County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0
"Peoria County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Rock Island County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"St. Clair County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Sangamon County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Tazewell County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Will County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,64.0
"Winnebago County, IL",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0
"Allen County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Delaware County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Elkhart County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Grant County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Hamilton County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Hendricks County, IN",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Henry County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Howard County, IN",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Johnson County, IN",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Kosciusko County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Lake County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"La Porte County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Madison County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Marion County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,124.0
"Marion County, IN",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Monroe County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Morgan County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Porter County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"St. Joseph County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Starke County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Tippecanoe County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Vanderburgh County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Vanderburgh County, IN",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Vigo County, IN",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Linn County, IA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Polk County, IA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Polk County, IA",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Scott County, IA",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Johnson County, KS",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Johnson County, KS",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Sedgwick County, KS",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0
"Sedgwick County, KS",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Shawnee County, KS",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Wyandotte County, KS",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Bell County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Boone County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Boyd County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Campbell County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Clark County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Fayette County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Floyd County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Hardin County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Jefferson County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0
"Jefferson County, KY",2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Jefferson County, KY",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Jessamine County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Johnson County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Kenton County, KY",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,36.0
"Knox County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Madison County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Perry County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Pike County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Pulaski County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Rockcastle County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Whitley County, KY",2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Acadia Parish, LA",2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
