County,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths
"Alameda County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0
"Butte County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,54.0
"Contra Costa County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,114.0
"Contra Costa County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,26.0
"El Dorado County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Fresno County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0
"Fresno County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Humboldt County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Imperial County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Kern County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,161.0
"Kern County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Kings County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Lake County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Los Angeles County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,683.0
"Los Angeles County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,115.0
"Los Angeles County, CA",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17.0
"Madera County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Marin County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Marin County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Mendocino County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Merced County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"Monterey County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0
"Napa County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Nevada County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Orange County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,270.0
"Orange County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,76.0
"Orange County, CA",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Placer County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0
"Riverside County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,277.0
"Riverside County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,38.0
"Sacramento County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,164.0
"Sacramento County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,58.0
"Sacramento County, CA",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,20.0
"San Bernardino County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,91.0
"San Bernardino County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0
"San Bernardino County, CA",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"San Diego County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,347.0
"San Diego County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,77.0
"San Francisco County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,109.0
"San Francisco County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0
"San Joaquin County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,98.0
"San Joaquin County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"San Luis Obispo County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"San Mateo County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0
"Santa Barbara County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Santa Barbara County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Santa Clara County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,110.0
"Santa Clara County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,28.0
"Santa Clara County, CA",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Santa Cruz County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Santa Cruz County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Shasta County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Solano County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"Sonoma County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Stanislaus County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,69.0
"Tulare County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Tuolumne County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Ventura County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,101.0
"Ventura County, CA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0
"Yolo County, CA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Adams County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,64.0
"Adams County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Arapahoe County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0
"Arapahoe County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,26.0
"Boulder County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Boulder County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Denver County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,91.0
"Denver County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0
"Douglas County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Douglas County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"El Paso County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0
"El Paso County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0
"Jefferson County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Jefferson County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Larimer County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Larimer County, CO",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Mesa County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Pueblo County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Weld County, CO",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Fairfield County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0
"Fairfield County, CT",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Hartford County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,135.0
"Hartford County, CT",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Litchfield County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Middlesex County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"New Haven County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,143.0
"New Haven County, CT",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"New London County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Tolland County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Windham County, CT",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Kent County, DE",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"New Castle County, DE",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,76.0
"New Castle County, DE",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Sussex County, DE",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"District of Columbia, DC",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,77.0
"District of Columbia, DC",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"District of Columbia, DC",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"Alachua County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Bay County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Brevard County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0
"Brevard County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0
"Broward County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,155.0
"Broward County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,34.0
"Broward County, FL",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Citrus County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Clay County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Collier County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Columbia County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Duval County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,127.0
"Duval County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Escambia County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Hernando County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0
"Highlands County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Hillsborough County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,135.0
"Hillsborough County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,28.0
"Indian River County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Lake County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Lee County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0
"Lee County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Leon County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Manatee County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0
"Manatee County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0
"Marion County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"Martin County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Miami-Dade County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,90.0
"Miami-Dade County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"Nassau County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Orange County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,105.0
"Orange County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Osceola County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Palm Beach County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,190.0
"Palm Beach County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,43.0
"Pasco County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0
"Pasco County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Pinellas County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,150.0
"Pinellas County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,26.0
"Polk County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,88.0
"St. Johns County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"St. Lucie County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Santa Rosa County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Sarasota County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0
"Sarasota County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"Seminole County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"Volusia County, FL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,79.0
"Volusia County, FL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0
"Bibb County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Carroll County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Chatham County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Cherokee County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Clayton County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Cobb County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,94.0
"Cobb County, GA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Columbia County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"DeKalb County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Douglas County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Fannin County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Floyd County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Forsyth County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Fulton County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0
"Fulton County, GA",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Glynn County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Gwinnett County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0
"Hall County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Henry County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Jackson County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Murray County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Muscogee County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Newton County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Paulding County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Richmond County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Rockdale County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Walton County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Whitfield County, GA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Hawaii County, HI",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Honolulu County, HI",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,91.0
"Honolulu County, HI",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Maui County, HI",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Ada County, ID",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
"Ada County, ID",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Bannock County, ID",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Bonneville County, ID",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Canyon County, ID",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Champaign County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Cook County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,543.0
"Cook County, IL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,73.0
"Cook County, IL",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"DuPage County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,73.0
"DuPage County, IL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Kane County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0
"Kankakee County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Kendall County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Lake County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0
"LaSalle County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"McHenry County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"McLean County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Macon County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Madison County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Peoria County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"St. Clair County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Sangamon County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Will County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,67.0
"Will County, IL",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Winnebago County, IL",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,83.0
"Allen County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0
"Boone County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Clark County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Delaware County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Elkhart County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Grant County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Hamilton County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Hancock County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Hendricks County, IN",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Henry County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Howard County, IN",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0
"Jackson County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Johnson County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Johnson County, IN",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Lake County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0
"La Porte County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Madison County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Marion County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,183.0
"Marion County, IN",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"Monroe County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Morgan County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Porter County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"St. Joseph County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Tippecanoe County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Vanderburgh County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Vigo County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Wayne County, IN",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Linn County, IA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Polk County, IA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48.0
"Scott County, IA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Woodbury County, IA",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Butler County, KS",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Douglas County, KS",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Johnson County, KS",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Johnson County, KS",2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Leavenworth County, KS",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Reno County, KS",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Sedgwick County, KS",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,61.0
"Bell County, KY",2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,23.0
"Boone County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0
"Bullitt County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Campbell County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Clark County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Daviess County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Fayette County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,54.0
"Floyd County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Franklin County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Greenup County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Hardin County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Harlan County, KY",2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
