County,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths
"Denver County, CO",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"El Paso County, CO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"El Paso County, CO",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0
"Jefferson County, CO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Jefferson County, CO",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Larimer County, CO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Larimer County, CO",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Fairfield County, CT",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51.0
"Hartford County, CT",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0
"Hartford County, CT",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Litchfield County, CT",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Middlesex County, CT",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"New Haven County, CT",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,87.0
"New London County, CT",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Windham County, CT",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"New Castle County, DE",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"New Castle County, DE",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Sussex County, DE",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"District of Columbia, DC",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,70.0
"District of Columbia, DC",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Bay County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Brevard County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0
"Brevard County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Broward County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,190.0
"Broward County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,59.0
"Broward County, FL",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,23.0
"Charlotte County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Citrus County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Clay County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Collier County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Duval County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,91.0
"Duval County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0
"Escambia County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Hernando County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Hillsborough County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,127.0
"Hillsborough County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0
"Indian River County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Lake County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Lee County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,81.0
"Lee County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Manatee County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"Marion County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Martin County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Miami-Dade County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,99.0
"Miami-Dade County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0
"Monroe County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Nassau County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Okaloosa County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Orange County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,75.0
"Orange County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Osceola County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Palm Beach County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,170.0
"Palm Beach County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,26.0
"Pasco County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0
"Pasco County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Pinellas County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,142.0
"Pinellas County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,40.0
"Polk County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51.0
"Polk County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Putnam County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"St. Johns County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"St. Lucie County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Santa Rosa County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Sarasota County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0
"Sarasota County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Seminole County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Volusia County, FL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,60.0
"Volusia County, FL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Bartow County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Bibb County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Carroll County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Catoosa County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Chatham County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Cherokee County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Clayton County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Cobb County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0
"Coweta County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"DeKalb County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Fulton County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53.0
"Fulton County, GA",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Gwinnett County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Hall County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Jackson County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Paulding County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Richmond County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Spalding County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Whitfield County, GA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Hawaii County, HI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Honolulu County, HI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Honolulu County, HI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Ada County, ID",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Champaign County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Cook County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,459.0
"Cook County, IL",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,39.0
"DuPage County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0
"Kane County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Lake County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"LaSalle County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"McHenry County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Madison County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"St. Clair County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Tazewell County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Will County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0
"Winnebago County, IL",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Allen County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Clark County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Delaware County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Elkhart County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Howard County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Johnson County, IN",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Lake County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Madison County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Marion County, IN",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Marion County, IN",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,67.0
"Monroe County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"St. Joseph County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Vanderburgh County, IN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Linn County, IA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Polk County, IA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Johnson County, KS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Johnson County, KS",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Sedgwick County, KS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0
"Shawnee County, KS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Wyandotte County, KS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Bell County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Campbell County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Clay County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Fayette County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Floyd County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Jefferson County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Jefferson County, KY",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Kenton County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Perry County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Pike County, KY",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Caddo Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"Caddo Parish, LA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Calcasieu Parish, LA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,18.0
"East Baton Rouge Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Jefferson Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,88.0
"Lafayette Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Lafourche Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Livingston Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Orleans Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"St. Bernard Parish, LA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17.0
"St. Charles Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"St. Tammany Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0
"Tangipahoa Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Terrebonne Parish, LA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Cumberland County, ME",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Kennebec County, ME",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Penobscot County, ME",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"York County, ME",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Anne Arundel County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,53.0
"Baltimore County, MD",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Baltimore County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,87.0
"Carroll County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Cecil County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17.0
"Frederick County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Harford County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,22.0
"Howard County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Montgomery County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,29.0
"Prince George's County, MD",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Prince George's County, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,39.0
"Baltimore city, MD",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,223.0
"Barnstable County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0
"Bristol County, MA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Bristol County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,74.0
"Essex County, MA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Essex County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,67.0
"Hampden County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,33.0
"Hampshire County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Middlesex County, MA",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Middlesex County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,91.0
"Norfolk County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,47.0
"Plymouth County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,28.0
"Suffolk County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,94.0
"Worcester County, MA",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,36.0
"Calhoun County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Genesee County, MI",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Genesee County, MI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,30.0
"Ingham County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Jackson County, MI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"Kalamazoo County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Kent County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Macomb County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0
"Macomb County, MI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,55.0
"Muskegon County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Oakland County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Oakland County, MI",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Oakland County, MI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,53.0
"Saginaw County, MI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Wayne County, MI",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,160.0
"Wayne County, MI",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Wayne County, MI",2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0
"Anoka County, MN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Hennepin County, MN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51.0
"Hennepin County, MN",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Ramsey County, MN",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Hancock County, MS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Harrison County, MS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Jackson County, MS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Lauderdale County, MS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Pearl River County, MS",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Boone County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Clay County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Greene County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Jackson County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,67.0
"Jefferson County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"St. Charles County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"St. Francois County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"St. Louis County, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0
"St. Louis County, MO",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"St. Louis city, MO",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Douglas County, NE",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Clark County, NV",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,239.0
"Clark County, NV",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,41.0
"Washoe County, NV",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Washoe County, NV",2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Carson City, NV",2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
